"id","service","s_amount"
652,Eda,"[143,-2382,684,-146,4566,-48,2446,-623,888,-2878,-246,922,-981]"
652,Lavka,"[-143,-650,-111,1604,607,41,-157,-205,425,1218]"
652,Market,"[273,497,-2403,-63,960,-2246,515,398,1311,506,290,289,944,453,494,30,-1544]"
652,Taxi,"[-458,-36,3257,1364,155,-1021,-199,304,1898,209,-1898,-411,1288]"
653,Drive,"[-738,145,-60,191,970,-277,-2365,3282,-5373,34,-1828,2116,52,-4508,1556,156,1518,-405,1564,-316,1424,-2326,228,356,-76]"
653,Eda,"[3315,947,-2214,-585,435,-140,11,-717,604,2261,1185,-985,-37,859,2293,-772,-578,290,-833,379,123,1108,1805,-1608]"
653,Lavka,"[-61,2885,-536,-170,396,-2587,-1724,-427,2163,-391,-1242,-61,707,-1501,-459,3600]"
653,Market,"[-2988,2979,-874,-94,1719,-522,590,-1633,-603,2012,61]"
653,Taxi,"[411,1669,767,39,287,1084,1129,2201,-1944,-773,-1083,-1734,-470,431,402,-1615,14,-412,1377]"
654,Drive,"[488,17,2775,-611,-1342,-1073,-1467,283,238,-1269]"
654,Eda,"[1286,-488,500,4561,-1473,-1201,-933,2012,-1641,624,-922,-1205,-130,-1505,537]"
654,Lavka,"[73,-1423,683,-248,-448,-86,2868,-773,34,770,455,-642,-282]"
654,Market,"[-876,-230,275,321,549,1395,-254,589,117]"
654,Taxi,"[940,-452,-649,-3027,879,222,-1337,-140,2105,531]"
655,Drive,"[-206,143,-3164,-90,-578,170,59,-140,-31,-1288,-333,116,5]"
655,Eda,"[1037,-431,49,1747,174,644,732,796,517,-392]"
655,Lavka,"[2904,2751,2664,-90,-373,-8,-479,-2191,-1382]"
655,Market,"[52,713,1084,1266,2145,1989,-883,671,-1020,-280,-735,-394,247]"
655,Taxi,"[-658,-526,-23,2048,803,1049,-114,6,-546,-230,-376]"
656,Drive,"[131,1243,-472,-619,-91,40]"
656,Eda,"[-131,-258,71,1753,-2740,151]"
656,Lavka,"[-291,-24,102,-652,903,-610,89,1791,2208]"
656,Market,"[-412,2970,186,22,1224]"
656,Taxi,"[532,-120,291,219,473,-1683,219,734,-2013]"
657,Drive,"[2324,-273,635,-4721,1146,184,-1647,247,330,-175,-151,-176]"
657,Eda,"[562,-1498,340,2140,-2164,-1234,-145,-2387,661,-1245,1720,-1346,-1999]"
657,Lavka,"[-3331,1126,-750,-368,621,901]"
657,Market,"[-126,223,3360,-331,-56,523,1007,1656,107,201,1734,532]"
657,Taxi,"[100,178,825,488,-304,-1066,683,205,290,1642,17,-1215]"
658,Drive,"[-890,-2347,319,801,-1553,-279,-541]"
658,Eda,"[-1007,-211,122,2601,-1113,456,3748,61,-324,-966,2871,-212,-372,908,-870]"
658,Lavka,"[739,2601,1742,-1864,2181,-1061,899,-535]"
658,Market,"[-857,706,1372,-1277,-402,743,-1220,-427,535,-364]"
658,Taxi,"[2165,-193,-1025,-675,-908,1004,-316,-276,-847,1029,-1478,-1048]"
659,Drive,"[-92,11,222,-374,2029,1533,-961,-286,-357,-650,-411,-660,413,-10]"
659,Eda,"[1236,150,156,237,1056,318,-5211,-177,1439,-10,851,-1205,1101,1100,766,-699,-110,-1467,10]"
659,Lavka,"[414,709,-150,-565,900,-1829,-166,-318,-1706,921,-2537,1098,40,183,253,3499,-868,-4692,-458,-157,484,-484,34,-34]"
659,Market,"[-609,-1209,-825,-709,-519,-2580,1349,-738,-223,1361,896,-180,1658,879,1544,44,-976,-232,-1149,-365,-2088,1346]"
659,Taxi,"[674,986,-586,3804,-342,1573,2489,1765,717,-126,291,-199,-894]"
660,Drive,"[-1470,799,244]"
660,Eda,"[1230,986,1894,-305,-1269,-735]"
660,Lavka,"[-786,-63,2370,-796,764,-253]"
660,Market,"[-2332,63,588,249,-1377,2654]"
660,Taxi,"[-1400,408,1470,132,159,-211,2,1546]"
661,Drive,"[681,-1587,-1498,-126,1219,1968,1803,1122,1025,-482,3156,383,-511,-429,1510,5267,440,-109,-779,664,6402]"
661,Eda,"[-2125,1859,225,-625,-1755,-1615,-540,-1248,-90,21,-1410,246,-328]"
661,Lavka,"[212,-87,658,-1500,-695,-874,3363,949,-187,-419,386,652,3440,-3195]"
661,Market,"[1055,149,449,1834,-506,10,278,-492,-465,4696,-528,1266,-1416,-320,-295,270,1650,-516,-604,-750,440,193,1248,-328,1842,-244,-643]"
661,Taxi,"[426,-75,-311,1008,2383,-3297,391,-68,-166,1601,-1521,28,-1176,544,1027,-3086,-980,-68,277]"
662,Drive,"[475,456,484,1359,-745,-263,3650,-707,746,-2922,1787,956,-168,956,1163,1333,-2916,1025,-2976,1100,437]"
662,Eda,"[344,-3126,-456,-671,149,186,45,-215,1286,1696,-1581,-343,386,-756,-873,-65,158,-188,-1581,-2613,2910]"
662,Lavka,"[993,679,939,-752,-129,-20,-331,2467,-1620,2326,-421,-90,-213,-1524,1668,579,358,-248,1298,-1237,463,-1287,1762,1523,1551,-334]"
662,Market,"[110,1075,-2597,1171,-342,434,-2028,373,-2521,-746,779,2157,187,79]"
662,Taxi,"[1283,764,251,54,-399,-1696,293,-2772,-548,109]"
663,Drive,"[-515,143,-79,1272,107,84,-475,697,1144,318,-96,18,572,-499,-529,-2887,5002]"
663,Eda,"[240,73,-242,92,-582,1023,119,-210,-163,-532,-31,-1301,471,-11,-1622,-276,1038,198,1559,-54,-530,-837,-741,1716]"
663,Lavka,"[275,333,-1071,-160,1234,447,-436,767,-94,-279,1292,-81,-646,2723,-192,-14]"
663,Market,"[1485,-1485,1312,163,-257,671,1113,175,-459,1552,252,959,-971,-875,-3708,272]"
663,Taxi,"[-607,154,-1253,281,2427,-459,-670,5261,511,-348,562,1120]"
664,Drive,"[-239,-2285,-448,-2775,-2015,9,781,-191,-384,6,3760,-1285,-169,1822,-165,826,-662,662,585,1176,3404,-18,438,195,1350]"
664,Eda,"[-764,646,2326,282,-626,-1839,1877,222,-569,-151,-925,-1709,-1459,-48,-1083,571,364,-1977]"
664,Lavka,"[-199,714,35,-1329,-574,167,363,-1647,1817,-2072,-75,-1869,-805,-1628]"
664,Market,"[1329,1012,-114,-731,2959,2161,672,-2401,-1876,-919]"
664,Taxi,"[2158,1288,-99,-32,452,1222,-9,591,382,432,177,-787,2979,-1015,-413,-287,-37,-216,448,-540,-657,-543]"
665,Drive,"[-62,-2755,152,961,-496,809,-285,370,-543,-1379,192,143]"
665,Eda,"[717,774,893,406,-2223,-889,-1531,16,-2459,-848,-146,701]"
665,Lavka,"[-64,2319,129,781,1307,463,-1301,3987,-549,71,1765]"
665,Market,"[25,3743,-623,1183,-634,239,-11,-1269,-825,-334,384]"
665,Taxi,"[-717,-778,-1443,908,-204,1961,79,697,-151,2386,-2291,-245]"
666,Drive,"[-224,337,-337,-26,166,-779,3871,-336,257,-144,766,-1373]"
666,Eda,"[1345,1049,582,45,1269,246,-529,464,698]"
666,Lavka,"[229,-207,-1064,75,-757,3187,-955,276,-503,-538,-1451]"
666,Market,"[173,-1537,207,397,843,300,-526,-272,1250,-340,499,553,-504,2]"
666,Taxi,"[-1035,-309,-659,1769,-2210,719,262]"
667,Drive,"[1504,-72,95]"
667,Eda,"[-1172,1167]"
667,Lavka,"[22,410,-514,346,-346]"
667,Market,"[10,2010,310,1059]"
667,Taxi,"[-2807,-963,2214]"
668,Drive,"[467,165,297,498,730]"
668,Eda,"[545,-1335,-28,2812,-106,-41,-269,3971]"
668,Lavka,"[1005,639,1223,344,668,-2298,892]"
668,Market,"[1734,-326,367,-791,-30,-2626,-211,1500,194]"
668,Taxi,"[-5,-351,1023,1150,-411,-1469,-385,-148]"
669,Drive,"[191,319,93,1653,-734,592,-9,-38,130,-434]"
669,Eda,"[1604,452,-279,-1041,-1777,-105,791,3166,489,745,-10]"
669,Lavka,"[519,1396,-186,-773,-561,-331,382,318,1136,175,-925,-1671,110,-663,-235,715,1300,852,-937,328,-656,-574,-2173,-3388,-3022,-233,-785,-101,1301]"
669,Market,"[4401,-14,-997,17,-51,-330,752,-1778,1083,1040,147,-1152,-81]"
669,Taxi,"[35,-412,3134,1631,540,-450,-646,2672,2141,533,442,2900,-1709,-301,59,170,357,3255,793]"
670,Drive,"[-121,-319,-807,390,617]"
670,Eda,"[9,-249,702,-263,3068]"
670,Lavka,"[121,1537,25,-1499,-75,1269]"
670,Market,"[2509,-1938,37,-360,580]"
670,Taxi,[691]
671,Drive,"[966,302,-894,198,2179,-178]"
671,Eda,"[1250,2957,1528,-332,-2090,1479]"
671,Lavka,"[-1192,547,-1738,616,2241,-47,191,-66,-351,295,5089]"
671,Market,"[-584,40,-40,-966,-26,-746,511,-1589,-74,1162]"
671,Taxi,"[1776,-361,894,-6534,-594,-448,257,443,191,715,400,927]"
672,Drive,"[704,140]"
672,Eda,[2749]
672,Lavka,[-351]
672,Market,"[2198,-979,597]"
672,Taxi,[303]
673,Drive,"[192,336]"
673,Eda,[1103]
673,Market,[1251]
674,Drive,"[-1481,456,178,-305,-744,-2512,510,2260,-18,612,533,-1395,-418,1285,596,-661,118]"
674,Eda,"[4312,-216,1917,235,389,-1464,-1357]"
674,Lavka,"[1381,3142,-235,-296,-295,2303,796,-63]"
674,Market,"[1430,-94,-574,1072,-38,-110,383,366,-113,170,1538,-750]"
674,Taxi,"[293,1192,-1549,472,988,1693,2605,597,-5394]"
675,Eda,"[1974,-1732]"
675,Lavka,[118]
675,Taxi,[-242]
676,Drive,"[996,279,1497]"
676,Eda,"[1232,313,-9,-186]"
676,Lavka,"[-644,367,192]"
676,Market,"[1392,-111,-1036,-961,-151,-128]"
676,Taxi,"[-868,120,759,2239]"
677,Drive,"[1917,-118,654,-475]"
677,Eda,"[-575,-435,-353,-2506,-1633,626,479]"
677,Lavka,"[-129,2207]"
677,Market,"[-674,197,665,-824,696,444,1662,424,418,-1315,932]"
677,Taxi,"[586,-833]"
678,Drive,"[2071,-2044,-1105,965,1109,131,1339,-613,-884]"
678,Eda,"[71,1912,1649,3835,-160]"
678,Lavka,"[-27,1312]"
678,Market,"[-380,-429,-190,-34,216,975,256]"
678,Taxi,"[309,-79,-1833,-115,293,-1640]"
679,Drive,"[-370,-966]"
679,Eda,"[344,296]"
679,Lavka,"[900,2475]"
679,Market,"[230,-2006,334]"
679,Taxi,[616]
680,Drive,"[149,-989,32,-97,2375,-790,438,475,439,5,4599,3352,348,-598,-1580,46,-228,231,385]"
680,Eda,"[1600,1617,567,155,779,474,919,-2770,-187,517,2292,287,-413,3058,761,124]"
680,Lavka,"[710,-32,-22,1543,381,126,-596,-16,-69,155,1303,294,-598,1651,4840]"
680,Market,"[-858,-516,115,-572,-1512,1130,-99,-1428,-608,172,319,-573,-1340,61,899,-815,441,-931,-414,139,-114]"
680,Taxi,"[1020,484,-32,-18,1949,-98,271,930,563,485,-2096,-1040,1074,-398,1879,-544,-1057,-264,543,-26]"
681,Drive,"[95,534,-2498,-1075,-1211,-625,-462,1117,2174,-718,363,-173,1,-536,-991]"
681,Eda,"[1459,1240,657,-176,-389,2636,-202,1081,2417,1841,86,-304,-2573,56,-1717,1542,796,448,247]"
681,Lavka,"[808,-1202,-246,1718,578,-1131,709,-582,5027,-5713,1500,-664,300,3876,703,1213,271,137,-1351]"
681,Market,"[1252,-391,775,-204,1031,4400,1996,-787,-1012,-908,254,91,137,-2188]"
681,Taxi,"[3848,943,349,115,-41,-56,-116,105,-2085,-395,-964,50,175,-1897,-260,-324,1763,96]"
682,Drive,"[334,-32,-193,1443,51,-2617,649]"
682,Eda,"[2950,765,-1159,1669,-987,99,-793,-1799,1088,-841]"
682,Lavka,"[-1011,459,-807,-3740,2587,464,684]"
682,Market,"[304,4181,-775,-225,-2882,1259,1081,-2200,-1620]"
682,Taxi,"[775,-804,608,210,1403,-130,359,-383]"
683,Drive,"[-570,936]"
683,Eda,[549]
683,Lavka,"[3397,-1465,569,-730,428]"
683,Market,[1223]
683,Taxi,[907]
684,Market,[4291]
685,Drive,[1421]
685,Eda,"[-1004,3117]"
685,Lavka,"[-2923,-1205]"
685,Market,[1431]
685,Taxi,"[830,-30]"
686,Drive,"[-443,196]"
686,Eda,"[443,461,-265]"
686,Market,"[-240,-605]"
686,Taxi,"[2349,-157]"
687,Drive,"[848,-154,-1466,67]"
687,Eda,"[1290,-131,1312]"
687,Lavka,[-191]
687,Market,"[-863,545]"
687,Taxi,"[2716,474,-48,-3068,145,-97,-67]"
688,Drive,"[170,875,401,-356,-973,125,-404,515,-376,-130,2697,1425,1262,501,-34,-51,-234]"
688,Eda,"[257,216,1925,-3146,416,2549,130,826,1832,-1881,583,-639,176]"
688,Lavka,"[916,951,-669,3978,-1301,425,-1062,50,-682,-431,3628,-1118,1270,284,307,-239,-508,10]"
688,Market,"[-352,56,-694,-442,1838,56,-720,-397,189,-1173,228,-483,-502,-491]"
688,Taxi,"[-257,740,-1706,-344,1402,126,-483,-1637,303,476,-1016,2646,665,-767,473,-359,3050,3161,860,737,587,781]"
689,Drive,"[-682,905,343,-1755,276]"
689,Eda,[1465]
689,Lavka,"[-267,4,-679,608,-412,482]"
689,Market,"[420,-629,266,-444,-286,499,-540,1330]"
689,Taxi,"[1889,640,-274,1558]"
690,Drive,"[-24,1585,184,1054,-736,615,53,-1453,-804]"
690,Eda,"[92,-593,-448,512,-693,-936,1509,-79,-417,746]"
690,Lavka,"[820,-1085,2451,1311,2101,-406,-1140,-924,-2555,151,-1180,998,-696]"
690,Market,"[265,527,184,2195,94,2367,1408,1047,-1219,1277]"
690,Taxi,"[-503,-490,-854,-60,497,492,11,620,2988,107,-889,890,-822]"
691,Drive,"[-449,-387,-768,480,238,779,-360,-1221,445,-196,-411,1314,1706,-9,767]"
691,Eda,"[-1325,1483,-443,39,1640,336,-2715,-1225,-988,718,34,848,-848,-34,695,-482,568,-1595,660,605,3166]"
691,Lavka,"[1397,905,-528,1019,-1179,1589,-479,-1475,-462,97,-1098,-1692,2262]"
691,Market,"[-711,2910,-199,941,990,-110,-1305,411,-1458,1171,1284,-1413,-1879,-833,143]"
691,Taxi,"[43,-783,-184,-29,1356,-34,34,47,-641,1919]"
692,Drive,"[-761,-1473,1319,-1630]"
692,Eda,"[2242,-161,-817]"
692,Market,"[1058,-1066,-6,4242]"
692,Taxi,"[6,992]"
693,Drive,"[3407,-326,256,806,346,1937,183,-3135,-3240,-320,-429,-59,-283,-63,-561,-1074,-429,-257,-578]"
693,Eda,"[5159,-634,-203,3616,-2196,-855,-1458,45,-3422,-202,-2201,416,-240,793,2477,361,-133,-3193,1939,578]"
693,Lavka,"[810,2117,446,1073,-711,-1840,-1704,-1223,-198,295,1012,2348,-326,2219,2053,-806,87,-183,3738,-3822,3392,-256]"
693,Market,"[1294,737,672,2108,485,559,23,-1171,553,2176,1572,-643,584,878,-1762,308,1152,174,-1656,-2775,-3334,110]"
693,Taxi,"[-1717,-104,501,-612,-790,-19,-155,346,-636,-1803,3671,-2823]"
694,Drive,"[385,-1572,-2025]"
694,Eda,"[203,1150,1052,263,-429,1841,-95,-526,-543,1111,1341,-2700]"
694,Lavka,"[377,484,-1822,-1398,-1593,636,1020,1822]"
694,Market,"[-301,1640,-1342]"
694,Taxi,"[275,73,-69,-144,-347,836,408,-35,149]"
695,Drive,"[-82,-162,-318,269,1126,-1114,-486,-2347,-19,646,2656,185,1173]"
695,Eda,"[307,1065,443,-927,805,828,-269,109,2957,-726,-449,1104,367,-1413,1178,2451,-848,-1761]"
695,Lavka,"[719,-272,-365,-98,1342,-717,84,86,852,555,1013,-1162,911,510,1444,833]"
695,Market,"[664,380,-533,3742,1427,483,-1516,-393,-1754,-2511,-460,-231,-1830]"
695,Taxi,"[-307,-967,179,-179,-2042,698,760,-1864,319,-153,-913,-1045,1710,4781,3190,-317,-399,2128]"
696,Drive,"[944,1368,-3181,304,461,-645,-655,-1014,-1421,1769,-328,2862,1464]"
696,Eda,"[152,36,624,-3907,787,1271,191,-167,110,268,-1068,1747,881,2215,49,304]"
696,Lavka,"[863,-1048,740,215,-461,-1360,498,1165,-266,275,787,1592,1244]"
696,Market,"[188,932,117,-747,331,866,1486,-283,1133,-3109,-871,-209,2208]"
696,Taxi,"[1,995,1176,747,-519,314,16,-522,-193,155,1183,2337]"
697,Drive,"[-685,-565,1796,-417,34,2746,-1126]"
697,Eda,"[1000,89,-443,2671,-269,151,-1020,232]"
697,Lavka,"[1160,-472,88,-42,-1424,1601,1087,28,1186,99]"
697,Market,"[-117,-1358,303,533,-537,64,2099,-682,19]"
697,Taxi,"[734,258,454,-743,354,-2371,39]"
698,Drive,"[-2736,1178,-147,-73]"
698,Eda,"[1968,-1579,964,722,651,-299]"
698,Lavka,"[25,503,-1059,-1189,1514,-1381]"
698,Market,"[250,417,-63,258]"
698,Taxi,"[470,967,227,537,95,346]"
699,Drive,"[-25,-677,-353,1586,256]"
699,Lavka,"[262,-237]"
699,Taxi,"[677,353,405]"
700,Drive,"[1514,57,614,-298,-1990]"
700,Eda,"[4432,-159,180,-3575,864,1885,171,502,185,-1914,-315,1272,1001,-811,1510,-2523,1091]"
700,Lavka,"[-1001,62,2370,204,331,-115,103,1427,-1137,1067,-1665,326,1485,498,-1705]"
700,Market,"[1046,-579,294,184,-915,-235,2698,429,645,-487,2345,-129,153,-1751]"
700,Taxi,"[201,652,3829,-231,1700,-1433,-702,-447,7,-831,-445,200,175,377,-262,5296]"
701,Drive,"[-673,979,128,-172,57,-410,6,2027,-2150,49]"
701,Eda,"[-941,163,895,215]"
701,Lavka,"[-1270,-725,688,-588,964,500,-501]"
701,Market,"[249,-347,951,-243,-263,-264,-1684,-152,123,-221,323,-1443]"
701,Taxi,"[914,-358,465,673,2842,-699,935,953]"
702,Drive,"[247,-357,1714,-16]"
702,Eda,"[577,1282,-166,240,-291,738,1245,-802]"
702,Lavka,"[120,1487,-303,-242,-350,-449,-2203,2594]"
702,Market,"[664,922,-891,-2309,2055,-92,894,155,-204,589,-503,-57]"
702,Taxi,"[842,-2121,-102,378,1131,445,-1575,808,-413,778]"
703,Drive,"[757,-1111,379,644,-65,-31,2619,-807,-5030,397,121,-879,-1117,-1957,3120,205,3452]"
703,Eda,"[567,371,3472,-1920,-305,-1152,252,472,2132,-1913,1186,75,99,54,1501,-1366,2414,-160,645,-2476,-736]"
703,Lavka,"[1277,-1085,-61,1300,-23,16,-41,-1571,588,1089,703,277,586,-657,-69]"
703,Market,"[-252,2289,637,611,266,250,-358,1549,-506,2596,540,117,3731,644,-1825,-822,-6143,26,180,-686,3321,95,-641]"
703,Taxi,"[935,865,-258,2000,196,-65,-2797,35,-674,-189,-305,988,3001,734,-2112,391,-4,-2965,743,-384,-756,559]"
704,Drive,"[1018,-739,-340]"
704,Eda,"[330,127,-127,4277,1046]"
704,Lavka,"[-699,760,-330,1093,-1030,-1867]"
704,Market,"[400,-400,-694,-473,1363,832,413,1801,32,1813,-281,728,-835,-777,2076]"
704,Taxi,"[1459,-292,-935,-1260,-785,-2533]"
705,Drive,"[1069,123,357,-1173,-440,1653,-869,-1244,1052,-792,-821]"
705,Eda,"[490,-287,334,-334,583,1671,967,-1320,2853,-563,-1837,-500,305,968]"
705,Lavka,"[-490,287,3202,-467,-232,544,-878,15,2005,-1248,3968,904]"
705,Market,"[-2859,-694,953,-105,-815,-467,155,-509,-1681,-1197,-397,-813,748,-286]"
705,Taxi,"[213,428,-1359,232,2692,-197,-840,-1162,416,1307,883,2502]"
706,Drive,"[419,674,337,-337,4123,1350,-268,361]"
706,Eda,"[511,-1989,662,-1296,401,-995,-2852,532,-1347,-498]"
706,Lavka,"[337,3634,1254,1192,204,-581,-235,-103,160,-148,2356]"
706,Market,"[-165,-1672,1923,67,-2398,-53,-2451,768,1111,1785]"
706,Taxi,"[116,61,-1192,-200,-639,-862,278,1190,184,-1487,381]"
707,Drive,"[3724,116,-1083,-442,-226,85,-73,-973,311,3241,648,4714,673,-430,531]"
707,Eda,"[-1330,-1001,1065,-311,-422,102,-490,-2799,-546,-1371,-294]"
707,Lavka,"[170,175,-416,2805,326,-1675,1236,385,-2102,-510,2159,500,1118,-803,-298,1802]"
707,Market,"[-112,172,-228,-1514,-111,-126,161,73,-353,-348,-327,764]"
707,Taxi,"[669,-240,-386,-1117,2680,-1150,2195,-2717,-311,-1191,608,-105]"
708,Drive,"[399,1204,1499,785,-46,1684,-1128,1356,1010,1467,-157]"
708,Eda,"[-348,-595,-1091,-659,-903,-139,551,-1057,-417,1404,1318,-469,1030,744,2615]"
708,Lavka,"[-399,488,1011,-384,-479,2891,-500,-323,-2834]"
708,Market,"[54,-618,343,895,511,848,-2907,-384,-1159,-1687,-307,-1289]"
708,Taxi,"[-2142,1717,550,-542,857,-1902,1054,573,-2694,-93,63,1876,451,-883]"
709,Drive,"[1345,-1149,1583,-996,-1078,-680,-152]"
709,Eda,"[-616,-307,-22,2157,-739]"
709,Lavka,"[82,-82,316,-1072,137]"
709,Market,"[-1333,815,-528]"
709,Taxi,"[364,1330,2544,710,1411]"
710,Drive,"[-200,716,385,-499,-1103,-342,410,213,-1018]"
710,Eda,"[3901,1934,1188,-1748,288,-2321,196,359,720,879,105]"
710,Lavka,"[438,358,-696,250,-1033]"
710,Market,"[-229,-325,-716,4,-1015,-1213,-99,786,1162]"
710,Taxi,"[-671,750,-1159,27,-1535,1137,-125,876,-105]"
711,Drive,"[405,1538,1837,71,183,-849,-794,1466,753,411,-1071,1118,2018,1287,544]"
711,Eda,"[48,318,-26,-1160,-346,1265,-824,212,3363,260,656,4706,-134,-739,175,968]"
711,Lavka,"[190,-427,4301,-1319,715,477,-375,561,2129,1653,415,1818,-1313,-203]"
711,Market,"[1910,-536,291,1268,308,-179,1626,258,-365,490,3786,-20,561,1079,-417,1247]"
711,Taxi,"[-1005,668,108,-569,1745,-322]"
712,Drive,"[1321,-1117,-831,-1854,-2005,3042,908,897,3341,-803,353,839,17,923]"
712,Eda,"[1083,184,227,305,1240,66,-663,393,-155,-492,-659,-2266,605,-238,-600,-137,4333,-1027,592,-376]"
712,Lavka,"[507,-1065,-1083,758,802,-1112,-1554,-554,840,-482,-32,524]"
712,Market,"[-291,145,-2055,2643,59,-675,3077,145,45,25,739,1043,-1143,-990,2741,-1514]"
712,Taxi,"[849,890,-2224,2027,-271,-70,-979,-819,-423,3029,1086,-43,510,-348,-808,-2110]"
713,Drive,"[1461,614,1490,-1710,-224,520,-87,425,-441,104,488,-776,731,-1642,1007,1108,49,-205]"
713,Eda,"[-156,184,953,337,452,655,-418,-310,1077,786,883,-181,968,2732,-120,-725,608,216,-798,4759]"
713,Lavka,"[1264,-240,158,124,351,749,498,131,863,1430,-82,-227,-295]"
713,Market,"[156,-627,1064,-1196,235,-1285,-1195,752,935,660,2137,144,265,163,498,-682,-550,223,-468,-1956,836]"
713,Taxi,"[118,-1020,783,-128,-1699,398,-236,-27,1531,-760,-1837,2206,1994,-194,-2088]"
714,Drive,"[335,37,629,-160,1146,-1851,-573,-1578,-678,831,1025,808,-1404,-2255,1060,334,885]"
714,Eda,"[372,-1294,-991,115,-423,-245,1029]"
714,Lavka,"[34,891,-125,-486,213,221,226,152,-718,73]"
714,Market,"[460,835,-13,-193,-216,23,3397,457,-578]"
714,Taxi,"[-43,181,75,132,-171,860]"
715,Drive,"[894,-1451,366,-1537,360,3519,-2196,56,-358,82,-110,245,602,-228,-445,-2276,-2331]"
715,Eda,"[-1273,-129,3576,334,-3422,1412,-1804,560,958,57,-73,-632,-756,532,1190,7192]"
715,Lavka,"[-367,477,-3740,-1267,-1081,146,-146,358,269,589,-263,-304,2152,-1308,8,420]"
715,Market,"[-55,367,2307,592,-1533,493,-56,-234,1129,-201,759,1562,-148,-323]"
715,Taxi,"[1457,557,1720,2067,-643,-1284,91,-300,-71,-324,-798,445,524,512,-880]"
716,Drive,"[-656,507,474,436,182]"
716,Eda,"[-1727,-436,-63,205,899,-1575]"
716,Lavka,"[-75,-186,-720,63,248,258]"
716,Market,"[2383,-248,910]"
716,Taxi,"[-463,1218,-35]"
717,Drive,"[505,2269,358,880,242,-1818,565,279,90,-222,75]"
717,Eda,"[691,1215,271,-1151,866,-657,20,-2137,1812,-424,-474,-73,254]"
717,Lavka,"[-725,103,165,458,137,-396,-964,1396,593]"
717,Market,"[-803,631,-1655,-2813,1181,216,-586,205]"
717,Taxi,"[34,1363,-1054,-922]"
718,Drive,"[2259,173,-533,-1112,30,1154,-254,2555,-906,-153,264,5491]"
718,Eda,"[119,-344,285,93,-486,4479,1033,-747,-726]"
718,Lavka,"[-1449,685,2450,-30,600,-66,-1282,38,1796,453,1064]"
718,Market,"[886,-306,-3306,787,-107,323,-4674,596]"
718,Taxi,"[253,225,2776,353,1269,-1822,-250,-1048,-1699]"
719,Drive,"[3,-388,-359,-1028,-819,644,3557,-220,1174]"
719,Eda,"[542,313,739,-745,505,-170]"
719,Lavka,"[937,-2764,-154,-140,-102,-3879,-855]"
719,Market,"[236,1074,5400,520,-426,11,614,2389,-676,-1761,-757]"
719,Taxi,"[707,2129,923,-103,-1255,-661,-949,831]"
720,Drive,"[-760,-2191,2267,598,1222,-418,8,113,220,-256,54,87,-1546,-432,-339,-85,488,-1239,-589]"
720,Eda,"[-723,-1278,2830,-939,-7,897,265,993,-308,-1828,-1668,697,-1767,551,1517,390,-1282]"
720,Lavka,"[-1379,383,-115,4601,-1173,1042,-823,2904,-132,-619,836,521]"
720,Market,"[760,860,1463,1532,-1090,-1249,-1342,-440,360,-883,-1499,-3655,-504,1131,-1846,786,-2043,-106,-1537,-371,-78,94,-17,3767,-339,2701,318,-121,-1183]"
720,Taxi,"[723,2541,1925,187,539,-241,698,806,37,2168,-2495,-56,495,638,1326,-1895]"
721,Drive,[-472]
721,Eda,[-1063]
721,Lavka,"[2665,10,-713,791]"
721,Market,[-340]
722,Drive,"[-1161,-1233,381,3481,1489,149,-185,-139,-410,2033,444,1037]"
722,Eda,"[1536,1006,536,85,-24,-717]"
722,Lavka,"[-1536,-1464,812,980]"
722,Market,"[-438,-66,2517,3872,533]"
722,Taxi,"[1665,2085]"
723,Drive,"[1815,995,-2226,2992,-113,320,1215,1587,308,790,132,491,376,338,-127,15,-784,-1561]"
723,Eda,"[-114,-255,2387,1126,1709,-595,248,-615,-208,-663,1121,163,-3022,-1427,645,1337,-200,-284,386,-4447,1041,1745,-1745,39]"
723,Lavka,"[426,2700,-308,-1264,-519,-1182,496,1297,-924,-160,-1729,-1470,-255,-498,127,70,2261]"
723,Market,"[-127,798,-447,2480,-2048,801,-266,-1844,-3049,932,-721,1,-918,270,2541,2087,-563]"
723,Taxi,"[-298,-233,-282,99,704,-823,388,1634,229,-231,85,-2962,434,-1003,1692,-758,2782,-558,-3265,-54]"
724,Drive,"[1638,-3573,-231,1815,15,-3238,-362]"
724,Eda,"[-541,640,35,-1482,-28,-1294,-183,60]"
724,Lavka,"[103,101,-640,1035,311]"
724,Market,"[-103,1838,688,-739,-547,1576,375,-502,-682]"
724,Taxi,"[2476,-1657,2240,1503,-680,548,-1554,417,622]"
725,Drive,"[1195,1797,245,-261,-3209,2129,-818,-1720,-1572,-975,-628,2622,833,-71,-786]"
725,Eda,"[-1298,-535,-1090,-33,97,-435,628,38]"
725,Lavka,"[690,59,2775,-563,1062,843,-599,1541,-1,2103,-98]"
725,Market,"[414,-152,-2062,6764,-361,776,-910,-1687,1491]"
725,Taxi,"[-85,-300,-189,2553,-175,1208,-1062,1633,728,198,1611,370]"
726,Drive,"[403,-634,2463,-702,-108,1832,-162,250,-428,2079,575,-893,-1151,-1451]"
726,Eda,"[972,-1556,659,-28,-242,670,-1619,173,-502,959,171,3158,-1836,-873,-1971,-2252,33,445,-164,1016,2549,-326,1051,-468,-143]"
